,label,percentage
4850.amr,male_south,96.86%
4851.mp3,male_south,99.88%
4852.mp3,male_south,91.05%
4853.mp3,male_south,99.90%
4854.mp3,male_south,99.80%
4855.mp3,male_south,78.20%
4856.wav,male_south,99.93%
4857.wav,male_south,99.82%
4859.mp3,male_south,99.89%
4860.wav,male_south,97.69%
4861.mp3,male_south,99.91%
4864.mp3,male_south,95.10%
4865.wav,male_south,99.54%
4866.wav,male_south,52.82%
4867.wav,male_south,99.89%
4868.wav,male_south,99.85%
4872.wav,male_south,99.89%
4873.mp3,male_south,99.97%
4874.mp3,male_south,99.99%
4875.mp3,male_south,99.93%
4876.amr,male_south,79.06%
4877.amr,male_south,99.12%
4878.wav,male_south,72.55%
4879.mp3,male_south,99.94%
4880.amr,male_south,92.65%
4881.amr,male_south,99.92%
4882.wav,male_south,99.11%
4883.wav,male_south,99.92%
4884.amr,male_south,96.86%
4885.wav,male_south,99.93%
4886.wav,male_south,97.88%
4888.mp3,male_south,99.97%
4892.wav,male_south,99.92%
4893.mp3,male_south,99.85%
4894.wav,male_south,91.98%
4895.wav,male_south,76.40%
4896.mp3,male_south,99.80%
4897.mp3,male_south,99.87%
4898.mp3,male_south,99.95%
4899.mp3,male_south,99.95%
4900.wav,male_south,99.90%
4902.wav,male_south,99.87%
4903.mp3,male_south,99.93%
4905.wav,male_south,99.30%
4906.mp3,male_south,99.59%
4907.mp3,male_south,99.79%
4908.mp3,male_south,99.92%
4909.amr,male_south,99.91%
4910.mp3,male_south,99.96%
4912.amr,male_south,99.89%
4913.wav,male_south,98.77%
4914.wav,male_south,99.67%
4917.wav,male_south,99.92%
4918.wav,male_south,72.02%
4919.mp3,male_south,88.28%
4920.wav,male_south,93.22%
4921.mp3,male_south,99.79%
4922.wav,male_south,96.33%
4923.wav,male_south,99.59%
4924.wav,male_south,99.96%
4925.wav,male_south,99.95%
4926.wav,male_south,78.49%
4928.mp3,male_south,95.49%
4929.wav,male_south,99.90%
4930.mp3,male_south,99.89%
4932.wav,male_south,64.55%
4935.wav,male_south,60.13%
4936.wav,male_south,99.90%
4937.wav,male_south,99.83%
4938.amr,male_south,99.75%
4941.wav,male_south,95.17%
4942.mp3,male_south,99.88%
4943.mp3,male_south,99.92%
4944.wav,male_south,58.52%
4945.wav,male_south,99.79%
4946.wav,male_south,99.16%
4947.mp3,male_south,99.89%
4948.wav,male_south,99.48%
4949.wav,male_south,89.14%
4950.wav,male_south,99.82%
4951.amr,male_south,96.76%
4952.mp3,male_south,99.72%
4954.mp3,male_south,99.85%
4957.mp3,male_south,99.90%
4958.wav,male_south,98.80%
4959.wav,male_south,99.69%
4960.mp3,male_south,99.80%
4961.mp3,male_south,99.95%
4962.mp3,male_south,99.87%
4963.wav,male_south,99.86%
4964.wav,male_south,99.34%
4965.wav,male_south,98.37%
4966.amr,male_south,97.99%
4967.wav,male_south,70.17%
4968.wav,male_south,99.82%
4969.wav,male_south,88.86%
4970.mp3,male_south,99.94%
4972.amr,male_south,62.96%
4973.wav,male_south,99.68%
4974.mp3,male_south,99.90%
4975.mp3,male_south,99.96%
4976.mp3,male_south,99.95%
4977.mp3,male_south,80.77%
4978.mp3,male_south,99.96%
4979.mp3,male_south,99.65%
4980.mp3,male_south,99.93%
4981.wav,male_south,99.63%
4982.mp3,male_south,99.85%
4984.wav,male_south,99.40%
4987.mp3,male_south,98.69%
4988.mp3,male_south,64.76%
4989.wav,male_south,77.28%
4990.wav,male_south,99.96%
4991.mp3,male_south,99.73%
4992.wav,male_south,79.41%
4993.wav,male_south,98.98%
4994.wav,male_south,96.83%
4995.mp3,male_south,99.90%
4996.mp3,male_south,99.91%
4997.mp3,male_south,99.91%
4998.wav,male_south,95.99%
4999.amr,male_south,99.92%
5003.mp3,male_south,99.92%
5006.amr,male_south,82.02%
5007.wav,male_south,99.95%
5008.mp3,male_south,99.89%
5009.wav,male_south,99.88%
5010.wav,male_south,99.51%
5011.mp3,male_south,99.93%
5012.wav,male_south,99.98%
5013.mp3,male_south,99.91%
5014.mp3,male_south,99.63%
5015.wav,male_south,99.91%
5017.wav,male_south,99.94%
5018.wav,male_south,98.84%
5020.wav,male_south,99.62%
5021.wav,male_south,70.58%
5022.wav,male_south,99.48%
5024.wav,male_south,60.88%
5025.mp3,male_south,99.65%
5026.mp3,male_south,99.95%
5028.wav,male_south,93.38%
5029.wav,male_south,99.91%
5031.mp3,male_south,99.98%
5032.mp3,male_south,99.72%
5033.mp3,male_south,99.95%
5034.mp3,male_south,99.83%
5036.mp3,male_south,99.88%
5037.wav,male_south,59.14%
5038.mp3,male_south,99.73%
5039.mp3,male_south,99.91%
5040.wav,male_south,99.91%
5041.wav,male_south,99.84%
5043.wav,male_south,99.94%
5045.wav,male_south,96.07%
5046.wav,male_south,99.94%
5047.wav,male_south,99.90%
5048.wav,male_south,99.31%
5049.wav,male_south,99.88%
5050.wav,male_south,99.82%
5051.wav,male_south,99.80%
5052.wav,male_south,99.02%
5053.wav,male_south,99.60%
5054.wav,male_south,99.97%
5055.wav,male_south,99.75%
5056.wav,male_south,99.87%
5057.wav,male_south,99.63%
5058.wav,male_south,95.77%
5059.wav,male_south,88.63%
5060.wav,male_south,99.82%
5061.wav,male_south,77.14%
5062.wav,male_south,99.90%
5063.wav,male_south,86.23%
5064.wav,male_south,99.85%
5065.wav,male_south,97.34%
5066.wav,male_south,99.12%
5067.wav,male_south,99.83%
5068.wav,male_south,99.77%
5069.wav,male_south,99.51%
5070.wav,male_south,99.91%
5071.wav,male_south,98.99%
5072.wav,male_south,97.52%
5073.wav,male_south,99.89%
5074.wav,male_south,99.94%
5075.wav,male_south,99.78%
5076.wav,male_south,99.80%
5077.wav,male_south,99.38%
5078.wav,male_south,99.84%
5079.wav,male_south,99.92%
5080.wav,male_south,97.35%
5081.wav,male_south,99.69%
5082.wav,male_south,99.77%
5083.wav,male_south,98.51%
5085.wav,male_south,98.29%
5086.wav,male_south,99.93%
5087.wav,male_south,99.96%
5088.wav,male_south,99.92%
5089.wav,male_south,99.93%
5090.wav,male_south,99.15%
5091.wav,male_south,98.42%
5092.wav,male_south,99.80%
5093.wav,male_south,99.53%
5094.wav,male_south,99.88%
5095.wav,male_south,99.87%
5096.wav,male_south,99.87%
5098.wav,male_south,96.96%
5099.wav,male_south,99.97%
5101.wav,male_south,99.77%
5102.wav,male_south,99.95%
5103.wav,male_south,99.91%
5104.wav,male_south,99.87%
5105.wav,male_south,99.73%
5107.wav,male_south,78.33%
5108.wav,male_south,99.61%
5110.wav,male_south,99.89%
5111.wav,male_south,95.77%
5112.wav,male_south,99.91%
5113.wav,male_south,99.88%
5115.wav,male_south,99.75%
5116.wav,male_south,99.88%
5117.wav,male_south,99.95%
5118.wav,male_south,99.94%
5119.wav,male_south,99.40%
5120.wav,male_south,99.98%
5121.wav,male_south,99.87%
5122.wav,male_south,99.20%
5123.wav,male_south,99.73%
5125.wav,male_south,99.87%
5126.wav,male_south,99.95%
5127.wav,male_south,99.94%
5128.wav,male_south,99.93%
5129.wav,male_south,99.90%
5130.wav,male_south,99.95%
5131.wav,male_south,92.90%
5132.wav,male_south,73.29%
5133.wav,male_south,96.70%
5134.wav,male_south,97.89%
5135.wav,male_south,99.95%
5136.wav,male_south,98.32%
5140.wav,male_south,67.06%
5141.wav,male_south,97.02%
5142.wav,male_south,99.97%
5143.wav,male_south,99.87%
5144.wav,male_south,99.67%
5145.wav,male_south,99.94%
5146.wav,male_south,97.57%
5147.wav,male_south,99.56%
5148.wav,male_south,99.92%
5149.wav,male_south,99.40%
5150.wav,male_south,99.91%
5151.wav,male_south,99.97%
5152.wav,male_south,99.98%
5153.wav,male_south,99.95%
5154.wav,male_south,99.93%
5155.wav,male_south,99.82%
5156.wav,male_south,99.98%
5157.wav,male_south,99.86%
5158.wav,male_south,99.19%
5159.wav,male_south,68.29%
5160.wav,male_south,99.52%
5161.wav,male_south,99.84%
5162.wav,male_south,99.49%
5163.wav,male_south,99.83%
5165.wav,male_south,99.93%
5166.wav,male_south,99.90%
5167.wav,male_south,99.44%
5168.wav,male_south,99.92%
5169.wav,male_south,99.47%
5170.wav,male_south,99.21%
5171.wav,male_south,99.85%
5172.wav,male_south,97.68%
5173.wav,male_south,99.94%
5174.wav,male_south,97.27%
5175.wav,male_south,99.78%
5176.wav,male_south,99.92%
5177.wav,male_south,99.09%
5178.wav,male_south,99.81%
5179.wav,male_south,99.82%
5180.wav,male_south,99.92%
5181.wav,male_south,99.80%
5182.wav,male_south,97.26%
5183.wav,male_south,99.92%
5184.wav,male_south,99.51%
5186.wav,male_south,97.81%
5189.wav,male_south,69.90%
5190.wav,male_south,83.74%
5191.wav,male_south,99.84%
5192.wav,male_south,99.89%
5193.wav,male_south,96.54%
5194.wav,male_south,99.84%
5195.wav,male_south,99.92%
5196.wav,male_south,58.60%
5197.wav,male_south,99.82%
5198.wav,male_south,99.77%
5199.wav,male_south,99.91%
5200.wav,male_south,99.95%
5201.wav,male_south,99.87%
5202.wav,male_south,96.94%
5203.wav,male_south,99.77%
5205.wav,male_south,66.95%
5207.wav,male_south,99.83%
5208.wav,male_south,95.63%
5209.wav,male_south,99.83%
5210.wav,male_south,99.94%
5211.wav,male_south,99.28%
5212.wav,male_south,98.51%
5213.wav,male_south,99.89%
5214.wav,male_south,99.80%
5215.wav,male_south,98.63%
5216.wav,male_south,99.86%
5217.wav,male_south,91.82%
5218.wav,male_south,99.90%
5219.wav,male_south,99.49%
5220.wav,male_south,90.87%
5222.wav,male_south,99.74%
5223.wav,male_south,99.74%
5224.wav,male_south,99.81%
5225.wav,male_south,99.36%
5226.wav,male_south,99.95%
5227.wav,male_south,99.93%
5228.wav,male_south,99.89%
5229.wav,male_south,99.17%
5230.wav,male_south,99.12%
5231.wav,male_south,99.83%
5232.wav,male_south,99.96%
5233.wav,male_south,99.87%
5234.wav,male_south,99.95%
5236.wav,male_south,99.46%
5237.wav,male_south,99.93%
5238.wav,male_south,99.88%
5240.wav,male_south,91.92%
5241.wav,male_south,80.98%
5242.wav,male_south,99.94%
5243.wav,male_south,99.42%
5244.wav,male_south,99.96%
5245.wav,male_south,99.49%
5246.wav,male_south,99.97%
5247.wav,male_south,99.81%
5248.wav,male_south,76.07%
5249.wav,male_south,99.72%
5250.wav,male_south,99.94%
5251.wav,male_south,99.51%
5252.wav,male_south,72.53%
5253.wav,male_south,94.08%
5254.wav,male_south,99.94%
5255.wav,male_south,98.53%
5258.wav,male_south,87.75%
5260.wav,male_south,99.56%
5261.wav,male_south,87.39%
5262.wav,male_south,99.78%
5263.wav,male_south,99.93%
5264.wav,male_south,99.79%
5265.wav,male_south,99.35%
5266.wav,male_south,99.93%
5267.wav,male_south,99.95%
5268.wav,male_south,60.21%
5269.wav,male_south,91.75%
5271.wav,male_south,49.65%
5272.wav,male_south,90.45%
5274.wav,male_south,54.36%
5275.wav,male_south,99.13%
5277.wav,male_south,99.96%
5278.wav,male_south,99.87%
5279.wav,male_south,99.96%
5280.wav,male_south,99.97%
5281.wav,male_south,99.96%
5282.wav,male_south,99.97%
5283.wav,male_south,99.90%
5284.wav,male_south,99.68%
5285.wav,male_south,99.97%
5286.wav,male_south,99.95%
5287.wav,male_south,99.98%
5288.wav,male_south,99.94%
5289.wav,male_south,99.92%
5290.wav,male_south,99.93%
5291.wav,male_south,99.94%
5292.wav,male_south,99.96%
5293.wav,male_south,96.01%
5294.wav,male_south,99.87%
5296.wav,male_south,99.78%
5297.wav,male_south,99.64%
5298.wav,male_south,98.77%
5299.wav,male_south,83.70%
5300.wav,male_south,98.77%
5301.wav,male_south,99.93%
5302.wav,male_south,61.90%
5306.wav,male_south,99.79%
5307.wav,male_south,99.91%
5308.wav,male_south,99.98%
5309.wav,male_south,99.99%
5310.wav,male_south,99.99%
5311.wav,male_south,99.97%
5312.wav,male_south,99.97%
5313.wav,male_south,99.92%
5314.wav,male_south,99.97%
5315.wav,male_south,99.97%
5316.wav,male_south,99.98%
5317.wav,male_south,70.87%
5318.wav,male_south,99.87%
5319.wav,male_south,99.96%
5320.wav,male_south,99.88%
5321.wav,male_south,99.96%
5322.wav,male_south,99.86%
5323.wav,male_south,99.05%
5324.wav,male_south,99.81%
5325.wav,male_south,99.98%
5326.wav,male_south,99.96%
5327.wav,male_south,99.64%
5328.wav,male_south,99.95%
5329.wav,male_south,99.97%
5330.wav,male_south,99.97%
5331.wav,male_south,99.84%
5332.wav,male_south,99.97%
5333.wav,male_south,99.43%
5334.wav,male_south,99.53%
5335.wav,male_south,99.05%
5336.wav,male_south,99.97%
5337.wav,male_south,99.88%
5338.wav,male_south,99.91%
5339.wav,male_south,98.76%
5340.wav,male_south,99.99%
5341.wav,male_south,99.97%
5342.wav,male_south,99.92%
5343.wav,male_south,99.89%
5344.wav,male_south,95.05%
5345.wav,male_south,99.95%
5346.wav,male_south,99.92%
5347.wav,male_south,99.91%
5348.wav,male_south,91.23%
5349.wav,male_south,99.15%
5350.wav,male_south,99.92%
5351.wav,male_south,82.24%
5354.wav,male_south,99.91%
5355.wav,male_south,99.72%
5356.wav,male_south,99.94%
5357.wav,male_south,94.51%
5358.wav,male_south,99.94%
5359.wav,male_south,99.52%
5360.wav,male_south,99.18%
5362.wav,male_south,99.93%
5364.wav,male_south,99.92%
5365.wav,male_south,99.57%
5366.wav,male_south,99.96%
5368.wav,male_south,99.94%
5369.wav,male_south,99.90%
5371.wav,male_south,99.97%
5373.wav,male_south,96.86%
5374.wav,male_south,99.88%
5377.wav,male_south,99.89%
5378.wav,male_south,99.98%
5379.wav,male_south,99.91%
5380.wav,male_south,99.95%
5381.wav,male_south,99.87%
5382.wav,male_south,99.98%
5383.wav,male_south,99.95%
5384.wav,male_south,99.87%
5385.wav,male_south,99.84%
5386.wav,male_south,99.93%
5387.wav,male_south,99.90%
5388.wav,male_south,99.72%
5389.wav,male_south,99.87%
5390.wav,male_south,99.92%
5391.wav,male_south,99.94%
5392.wav,male_south,99.98%
5393.wav,male_south,99.93%
5394.wav,male_south,99.91%
5395.wav,male_south,99.93%
5396.wav,male_south,99.72%
5397.wav,male_south,99.92%
5398.wav,male_south,98.95%
5399.wav,male_south,99.92%
5400.wav,male_south,99.54%
5401.wav,male_south,81.91%
5402.wav,male_south,99.74%
5403.wav,male_south,97.57%
5405.wav,male_south,99.72%
5406.wav,male_south,92.71%
5407.wav,male_south,99.92%
5408.wav,male_south,99.97%
5409.wav,male_south,99.82%
5410.wav,male_south,96.60%
5411.wav,male_south,99.74%
5412.wav,male_south,99.92%
5413.wav,male_south,99.98%
5414.wav,male_south,98.84%
5415.wav,male_south,99.81%
5416.wav,male_south,87.29%
5417.wav,male_south,99.98%
5418.wav,male_south,99.94%
5419.wav,male_south,99.96%
5421.wav,male_south,83.52%
5423.wav,male_south,93.95%
5424.wav,male_south,91.80%
5425.wav,male_south,99.73%
5426.wav,male_south,99.75%
5427.wav,male_south,50.15%
5428.wav,male_south,99.10%
5429.wav,male_south,94.91%
5430.wav,male_south,83.23%
5431.wav,male_south,99.46%
5432.wav,male_south,99.92%
5433.wav,male_south,99.77%
5434.wav,male_south,50.16%
5435.wav,male_south,99.94%
5436.wav,male_south,99.91%
5437.wav,male_south,73.76%
5438.wav,male_south,99.83%
5439.wav,male_south,99.98%
5440.wav,male_south,99.96%
5441.wav,male_south,99.79%
5442.wav,male_south,99.77%
5444.wav,male_south,95.74%
5445.wav,male_south,99.94%
5446.wav,male_south,98.70%
5447.wav,male_south,97.34%
5449.wav,male_south,99.94%
5450.wav,male_south,99.91%
5451.wav,male_south,99.97%
5452.wav,male_south,99.87%
5453.wav,male_south,99.98%
5454.wav,male_south,99.97%
5455.wav,male_south,61.86%
5456.wav,male_south,99.96%
5457.wav,male_south,99.89%
5458.wav,male_south,99.80%
5459.wav,male_south,99.97%
5460.wav,male_south,98.69%
5461.wav,male_south,80.36%
5463.wav,male_south,99.85%
5465.wav,male_south,99.29%
5466.wav,male_south,99.06%
5467.wav,male_south,99.75%
5468.wav,male_south,99.98%
5469.wav,male_south,99.91%
5470.wav,male_south,99.56%
5471.wav,male_south,99.89%
5473.wav,male_south,99.53%
5474.wav,male_south,99.96%
5475.wav,male_south,99.59%
5476.wav,male_south,99.92%
5477.wav,male_south,99.85%
5478.wav,male_south,99.90%
5479.wav,male_south,84.27%
5480.wav,male_south,99.93%
5482.wav,male_south,99.81%
5483.wav,male_south,99.87%
5484.wav,male_south,91.62%
5485.wav,male_south,99.24%
5486.wav,male_south,98.53%
5487.wav,male_south,99.94%
5488.wav,male_south,99.92%
5489.wav,male_south,99.88%
5490.wav,male_south,99.89%
5491.wav,male_south,99.97%
5492.wav,male_south,98.08%
5493.wav,male_south,99.99%
5494.wav,male_south,99.98%
5495.wav,male_south,99.98%
5496.wav,male_south,99.91%
5497.wav,male_south,99.95%
5498.wav,male_south,99.87%
5499.wav,male_south,99.93%
5500.wav,male_south,96.81%
5501.wav,male_south,99.86%
5502.wav,male_south,79.27%
5503.wav,male_south,97.88%
5505.wav,male_south,99.94%
5506.wav,male_south,99.93%
5507.wav,male_south,99.71%
5508.wav,male_south,99.96%
5509.wav,male_south,99.90%
5510.wav,male_south,98.74%
5511.wav,male_south,99.87%
5512.wav,male_south,99.94%
5513.wav,male_south,99.89%
5514.wav,male_south,99.86%
5515.wav,male_south,99.87%
5516.wav,male_south,98.51%
5517.wav,male_south,99.52%
5518.wav,male_south,99.62%
5519.wav,male_south,99.87%
5520.wav,male_south,99.92%
5521.wav,male_south,99.61%
5522.wav,male_south,99.84%
5523.wav,male_south,99.61%
5524.wav,male_south,99.66%
5525.wav,male_south,98.74%
5526.wav,male_south,99.62%
5527.wav,male_south,99.62%
5528.wav,male_south,99.96%
5529.wav,male_south,94.40%
5530.wav,male_south,99.95%
5531.wav,male_south,99.67%
5532.wav,male_south,99.98%
5533.wav,male_south,99.21%
5534.wav,male_south,99.14%
5535.wav,male_south,98.34%
5536.wav,male_south,99.87%
5537.wav,male_south,99.68%
5538.wav,male_south,99.93%
5539.wav,male_south,99.73%
5540.wav,male_south,99.92%
5541.wav,male_south,96.15%
5542.wav,male_south,70.29%
5543.wav,male_south,99.93%
5544.wav,male_south,99.57%
5545.wav,male_south,97.94%
5546.wav,male_south,99.49%
5547.wav,male_south,99.14%
5548.wav,male_south,99.53%
5549.wav,male_south,99.92%
5550.wav,male_south,97.17%
5551.wav,male_south,99.64%
5552.wav,male_south,94.10%
5556.wav,male_south,87.22%
5557.wav,male_south,59.25%
